"title","preacher","datetime","mp3","ytube_id","scloud","fire_hard","location","format"
"A Pattern of Good Works","Pastor Anderson","2011-11-20 18:30:00","20111120P_APatternOfGoodWorks.mp3","JgH-172v2v0","","","FWBC","Preaching"
"Perfecting Holiness","Pastor Anderson","2011-11-20 10:30:00","20111120A_PerfectingHoliness.mp3","jW_yvg5YDPQ","","","FWBC","Preaching"
"1 Samuel 25","Pastor Anderson","2011-11-16 19:00:00","20111116P_1Samuel25.mp3","1jYWXQW1K2k","","","FWBC","Preaching"
"The Book of Job","Pastor Anderson","2011-11-13 18:30:00","20111113P_TheBookOfJob.mp3","","","","FWBC","Preaching"
"Altar Calls and Invitations","Pastor Anderson","2011-11-13 10:30:00","20111113A_AltarCallsAndInvitations.mp3","ROgd8KilShw","","","FWBC","Preaching"
"1 Samuel 24","Pastor Anderson","2011-11-09 19:00:00","20111109P_1Samuel24.mp3","FJfZyAGWPuQ","","","FWBC","Preaching"
"Ananias and Sapphira","Pastor Anderson","2011-11-06 18:30:00","20111106P_AnaniasAndSapphira.mp3","6EEwiw-Z-Js","","","FWBC","Preaching"
"Satan, the Counterfeiter","Pastor Anderson","2011-11-06 10:30:00","20111106A_SatanTheCounterfeiter.mp3","Ua2eXTpxX8Y","","","FWBC","Preaching"
"1 Samuel 23","Pastor Anderson","2011-11-02 19:00:00","20111102P_1Samuel23.mp3","E9vM0ho63QA","","","FWBC","Preaching"
"The Book of Esther","Pastor Anderson","2011-10-30 18:30:00","20111030P_TheBookOfEsther.mp3","TcJ4x-IgCco","","","FWBC","Preaching"
"The Attire of an Harlot","Pastor Anderson","2011-10-30 10:30:00","20111030A_TheAttireOfAnHarlot.mp3","jkbNzcY09Rw","","","FWBC","Preaching"
"1 Samuel 22","Pastor Anderson","2011-10-26 19:00:00","20111026P_1Samuel22.mp3","","","","FWBC","Preaching"
"Putting You in Remembrance","Pastor Anderson","2011-10-23 18:30:00","20111023P_PuttingYouInRemembrance.mp3","G6Bj_HZiY7g","","","FWBC","Preaching"
"The Lord is Able to Give Thee Much More","Pastor Anderson","2011-10-23 10:30:00","20111023A_TheLordIsAbleToGiveTheeMuchMore.mp3","h5J0LhUXezk","","","FWBC","Preaching"
"1 Samuel 21","Pastor Anderson","2011-10-19 19:00:00","20111019P_1Samuel21.mp3","","","","FWBC","Preaching"
"The Sin of Usury","Pastor Anderson","2011-10-16 18:30:00","20111016P_TheSinOfUsury.mp3","VggHvnmVSrs","","","FWBC","Preaching"
"Love the Lord Your God","Pastor Anderson","2011-10-16 10:30:00","20111016A_LoveTheLordYourGod.mp3","ke1U9FyCE4U","","","FWBC","Preaching"
"1 Samuel 20","Pastor Anderson","2011-10-12 19:00:00","20111012P_1Samuel20.mp3","_yhcvyYsE9s","","","FWBC","Preaching"
"Dispensationalism Debunked","Pastor Anderson","2011-10-09 18:30:00","20111009P_DispensationalismDebunked.mp3","iILf2UEKGIY","","","FWBC","Preaching"
"Hell And the Great White Throne","Pastor Anderson","2011-10-09 10:30:00","20111009A_HellAndTheGreatWhiteThrone.mp3","lQKJmYDVEs0","","","FWBC","Preaching"
"1 Samuel 19","Pastor Anderson","2011-10-05 19:00:00","20111005P_1Samuel19.mp3","4gNjvacmJrY","","","FWBC","Preaching"
"Weary in Well Doing","Pastor Anderson","2011-10-02 18:30:00","20111002P_WearyInWellDoing.mp3","lmNbimnOMro","","","FWBC","Preaching"
"Sources of Confusion","Pastor Anderson","2011-10-02 10:30:00","20111002A_SourcesOfConfusion.mp3","C_ZO7ufNXO8","","","FWBC","Preaching"
"1 Samuel 18","Pastor Anderson","2011-09-28 19:00:00","20110928P_1Samuel18.mp3","uVk17TSCkXs","","","FWBC","Preaching"
"Cursing and Swearing","Pastor Anderson","2011-09-25 18:30:00","20110925P_CursingAndSwearing.mp3","YaxUMHF67dA","","","FWBC","Preaching"
"Complaining","Pastor Anderson","2011-09-25 10:30:00","20110925A_Complaining.mp3","QAAjr5_KROE","","","FWBC","Preaching"
"1 Samuel 17","Pastor Anderson","2011-09-21 19:00:00","20110921P_1Samuel17.mp3","","","","FWBC","Preaching"
"The Virgin Mary","Pastor Anderson","2011-09-18 18:30:00","20110918P_TheVirginMary.mp3","R7pktnize3w","","","FWBC","Preaching"
"Separation","Pastor Anderson","2011-09-18 10:30:00","20110918A_Separation.mp3","","","","FWBC","Preaching"
"1 Samuel 16","Pastor Anderson","2011-09-14 19:00:00","20110914P_1Samuel16.mp3","","","","FWBC","Preaching"
"Making Sacrifices","Pastor Anderson","2011-09-11 18:30:00","20110911P_MakingSacrifices.mp3","SjVseH_P7S8","","","FWBC","Preaching"
"The Second Coming of Christ","Pastor Anderson","2011-09-11 10:30:00","20110911A_TheSecondComingOfChrist.mp3","LJT-1TfzkW8","","","FWBC","Preaching"
"1 Samuel 15","Pastor Anderson","2011-09-07 19:00:00","20110907P_1Samuel15.mp3","","","","FWBC","Preaching"
"What Shall We Eat?","Pastor Anderson","2011-09-04 18:30:00","20110904P_WhatShallWeEat.mp3","","","","FWBC","Preaching"
"Labouring in the Vineyard","Pastor Anderson","2011-09-04 10:30:00","20110904A_LabouringInTheVineyard.mp3","zY5vMG_3VvQ","","","FWBC","Preaching"
"1 Samuel 14","Pastor Anderson","2011-08-31 19:00:00","20110831P_1Samuel14.mp3","","","","FWBC","Preaching"
"Naked and Barefoot","Pastor Anderson","2011-08-28 18:30:00","20110828P_NakedAndBarefoot.mp3","Ukl21ic-RTI","","","FWBC","Preaching"
"Storm and Tempest","Pastor Anderson","2011-08-28 10:30:00","20110828A_StormAndTempest.mp3","bfhuAfZZtzg","","","FWBC","Preaching"
"1 Samuel 13","Pastor Anderson","2011-08-24 19:00:00","20110824P_1Samuel13.mp3","","","","FWBC","Preaching"
"The Office of a Bishop","Pastor Anderson","2011-08-21 18:30:00","20110821P_TheOfficeOfABishop.mp3","XSYfaHKJUKM","","","FWBC","Preaching"
"The Salt of the Earth","Pastor Anderson","2011-08-21 10:30:00","20110821A_TheSaltOfTheEarth.mp3","HftLBt287iI","","","FWBC","Preaching"
"1 Samuel 12","Pastor Anderson","2011-08-17 19:00:00","20110817P_1Samuel12.mp3","j24a1eHLLg4","","","FWBC","Preaching"
"The Pentecostal Movement","Pastor Anderson","2011-08-14 18:30:00","20110814P_ThePentecostalMovement.mp3","7Pg0CUt7kNY","","","FWBC","Preaching"
"Better to Burn than to Bow","Pastor Anderson","2011-08-14 10:30:00","20110814A_BetterToBurnThanToBow.mp3","wsJGE5CRReY","","","FWBC","Preaching"
"1 Samuel 11","Pastor Anderson","2011-08-10 19:00:00","20110810P_1Samuel11.mp3","fmZALtBj0zE","","","FWBC","Preaching"
"Training Your Children","Pastor Anderson","2011-08-07 18:30:00","20110807P_TrainingYourChildren.mp3","","","","FWBC","Preaching"
"Be Drunken and Spew","Pastor Anderson","2011-08-07 10:30:00","20110807A_BeDrunkenAndSpew.mp3","XLy5OSoB8Ew","","1","FWBC","Preaching"
"The Sins of Jeroboam","Pastor Anderson","2011-07-31 18:30:00","20110731P_TheSinsOfJeroboam.mp3","1wEcdEzZC_o","","","FWBC","Preaching"
"Backsliding","Pastor Anderson","2011-07-31 10:30:00","20110731A_Backsliding.mp3","_WY0YuN1dlE","","","FWBC","Preaching"
"1 Samuel 09","Pastor Anderson","2011-07-27 19:00:00","20110727P_1Samuel09.mp3","","","","FWBC","Preaching"
"This is Love","Pastor Anderson","2011-07-24 18:30:00","20110724P_ThisIsLove.mp3","9mOMs6k05Tk","","","FWBC","Preaching"
"Self Destruction","Pastor Anderson","2011-07-24 10:30:00","20110724A_SelfDestruction.mp3","RBMjcsAyTXg","","","FWBC","Preaching"
"1 Samuel 08","Pastor Anderson","2011-07-20 19:00:00","20110720P_1Samuel08.mp3","-JZy7jS5rTk","","","FWBC","Preaching"
"Women's Roles","Pastor Anderson","2011-07-17 18:30:00","20110717P_WomensRoles.mp3","7_yzy71iARY","","","FWBC","Preaching"
"Preparing Your Heart","Pastor Anderson","2011-07-17 10:30:00","20110717A_PreparingYourHeart.mp3","A0frGmSzQp4","","","FWBC","Preaching"
"1 Samuel 07","Pastor Anderson","2011-07-13 19:00:00","20110713P_1Samuel07.mp3","9k5HDnn_pXs","","","FWBC","Preaching"
"The Commonwealth of Israel","Pastor Anderson","2011-07-10 18:30:00","20110710P_TheCommonwealthOfIsrael.mp3","D0Nqe7uS_EQ","","","FWBC","Preaching"
"Endure Hardness","Pastor Anderson","2011-07-10 10:30:00","20110710A_EndureHardness.mp3","VEa1Z0LSxMM","","","FWBC","Preaching"
"1 Samuel 06","Pastor Anderson","2011-07-06 19:00:00","20110706P_1Samuel06.mp3","iLyXWLuB_zE","","","FWBC","Preaching"
"Being Unselfish","Pastor Anderson","2011-07-03 18:30:00","20110703P_BeingUnselfish.mp3","uWZoU73QDbg","","","FWBC","Preaching"
"The Rulers of the Darkness of this World","Pastor Anderson","2011-07-03 10:30:00","20110703A_TheRulersOfTheDarknessOfThisWorld.mp3","TJBAXKnGleI","","","FWBC","Preaching"
"1 Samuel 05","Pastor Anderson","2011-06-29 19:00:00","20110629P_1Samuel05.mp3","vX19CSi2tdw","","","FWBC","Preaching"
"Basing Your Beliefs on Clear Scripture","Pastor Anderson","2011-06-26 18:30:00","20110626P_BasingYourBeliefsOnClearScripture.mp3","LfnsHFvi3Hg","","","FWBC","Preaching"
"Being a Leader","Pastor Anderson","2011-06-26 10:30:00","20110626A_BeingALeader.mp3","YMRhHY4JAKM","","","FWBC","Preaching"
"1 Samuel 04","Pastor Anderson","2011-06-22 19:00:00","20110622P_1Samuel04.mp3","","","","FWBC","Preaching"
"Take Heed Lest Ye Fall","Pastor Anderson","2011-06-19 18:30:00","20110619P_TakeHeedLestYeFall.mp3","rOvmbqcInFc","","1","FWBC","Preaching"
"How to Have a Clean Crib","Pastor Anderson","2011-06-19 10:30:00","20110619A_HowToHaveACleanCrib.mp3","ULNCMqWugB0","","","FWBC","Preaching"
"1 Samuel 03","Pastor Anderson","2011-06-15 19:00:00","20110615P_1Samuel03.mp3","j_OM74shyBs","","","FWBC","Preaching"
"Lessons from Leviticus","Pastor Anderson","2011-06-12 18:30:00","20110612P_LessonsFromLeviticus.mp3","Xziih-BEE2g","","1","FWBC","Preaching"
"The Patience of the Saints","Pastor Anderson","2011-06-12 10:30:00","20110612A_ThePatienceOfTheSaints.mp3","4x5YDHwgILY","","","FWBC","Preaching"
"1 Samuel 02","Pastor Anderson","2011-06-08 19:00:00","20110608P_1Samuel02.mp3","eL7fW2cTjwk","","","FWBC","Preaching"
"The Definition of Death","Pastor Anderson","2011-06-05 18:30:00","20110605P_TheDefinitionOfDeath.mp3","dNW6ludMrA0","","","FWBC","Preaching"
